Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene:AT4G07465	.	4	+	13152727	13153076	0.0	0.0	0.0
gene:AT4G09690	.	4	+	6124897	6126120	0.0	0.0	0.0
gene:AT4G19038	.	4	-	10429871	10431042	0.0	0.0	0.0
gene:AT4G13480	.	4	+	7836644	7837763	0.0	0.0	0.0
gene:AT4G20700	.	4	+	11097843	11100408	0.0	0.0	0.0
gene:AT4G00120	.	4	-	41665	43197	0.0	0.0	0.0
gene:AT4G33710	.	4	+	16181012	16181776	0.0	0.0	0.0
gene:AT4G08505	.	4	+	15239724	15240243	0.0	0.0	0.0
gene:AT4G21240	.	4	+	11322411	11323664	0.0	0.0	0.0
gene:AT4G06800	.	4	-	10178506	10178994	0.0	0.0	0.0
gene:AT4G08895	.	4	+	5697896	5698615	0.0	0.0	0.0
gene:AT4G10250	.	4	+	6370338	6371372	0.0	0.0	0.0
gene:AT4G02950	.	4	+	1311198	1312154	0.0	0.0	0.0
gene:AT4G20575	.	4	+	11062903	11063763	0.0	0.0	0.0
gene:AT4G12543	.	4	-	7434094	7434642	0.0	0.0	0.0
gene:AT4G18320	.	4	+	10124521	10125978	0.0	0.0	0.0
gene:AT4G20810	.	4	-	11141427	11143597	0.0	0.0	0.0
gene:AT4G27110	.	4	-	13599044	13601586	0.0	0.0	0.0
gene:AT4G28580	.	4	+	14123489	14125089	0.0	0.0	0.0
gene:AT4G24420	.	4	+	12626640	12627606	0.0	0.0	0.0
gene:AT4G11040	.	4	+	6745100	6746944	0.0	0.0	0.0
gene:AT4G29650	.	4	+	14528510	14529514	0.0	0.0	0.0
gene:AT4G09190	.	4	+	5855176	5856327	0.0	0.0	0.0
gene:AT4G06205	.	4	-	8371095	8371443	0.0	0.0	0.0
gene:AT4G40100	.	4	+	18583244	18584524	0.0	0.0	0.0
gene:AT4G09610	.	4	-	6074770	6075645	0.0	0.0	0.0
gene:AT4G03435	.	4	-	1520784	1520856	0.0	0.0	0.0
gene:AT4G19930	.	4	+	10803558	10804853	0.0	0.0	0.0
gene:AT4G39480	.	4	+	18362258	18364359	0.0	0.0	0.0
gene:AT4G32370	.	4	+	15625558	15627517	0.0	0.0	0.0
gene:AT4G16235	.	4	+	9191576	9191648	0.0	0.0	0.0
gene:AT4G19340	.	4	+	10559610	10560884	0.0	0.0	0.0
gene:AT4G30380	.	4	+	14860480	14861239	0.0	0.0	0.0
gene:AT4G24070	.	4	+	12508895	12509195	0.0	0.0	0.0
gene:AT4G00416	.	4	+	179022	179513	0.0	0.0	0.0
gene:AT4G11470	.	4	+	6967709	6970469	0.0	0.0	0.0
gene:AT4G10230	.	4	+	6366261	6367185	0.0	0.0	0.0
gene:AT4G37720	.	4	-	17718953	17719321	0.0	0.0	0.0
gene:AT4G31960	.	4	-	15458990	15459781	0.0	0.0	0.0
gene:AT4G05135	.	4	+	2732791	2733242	0.0	0.0	0.0
gene:AT4G09115	.	4	+	16742149	16742359	0.0	0.0	0.0
gene:AT4G07110	.	4	-	12085729	12086016	0.0	0.0	0.0
gene:AT4G01671	.	4	-	713216	713389	0.0	0.0	0.0
gene:AT4G07380	.	4	-	4192429	4193016	0.0	0.0	0.0
gene:AT4G03950	.	4	+	1879518	1881111	0.0	0.0	0.0
gene:AT4G07300	.	4	-	12841975	12842181	0.0	0.0	0.0
gene:AT4G08265	.	4	-	14684079	14684390	0.0	0.0	0.0
gene:AT4G37420	.	4	+	17592996	17595148	0.0	0.0	0.0
gene:AT4G05975	.	4	+	7274743	7275123	0.0	0.0	0.0
gene:AT4G05240	.	4	+	2688200	2689018	0.0	0.0	0.0
gene:AT4G08876	.	4	+	5677395	5677728	0.0	0.0	0.0
gene:AT4G09135	.	4	+	16754837	16754931	0.0	0.0	0.0
gene:AT4G35280	.	4	-	16787280	16788283	0.0	0.0	0.0
gene:AT4G14225	.	4	+	8198777	8199202	0.0	0.0	0.0
gene:AT4G28000	.	4	+	13925338	13929527	0.0	0.0	0.0
gene:AT4G07005	.	4	+	11370263	11370325	0.0	0.0	0.0
gene:AT4G06855	.	4	+	10355994	10356333	0.0	0.0	0.0
gene:AT4G10603	.	4	+	6550922	6551975	0.0	0.0	0.0
gene:AT4G06950	.	4	+	10905370	10905587	0.0	0.0	0.0
gene:AT4G05730	.	4	+	6091995	6092236	0.0	0.0	0.0
gene:AT4G29033	.	4	-	14308919	14309379	0.0	0.0	0.0
gene:AT4G12150	.	4	-	7268837	7270267	0.0	0.0	0.0
gene:AT4G04565	.	4	+	1472018	1473136	0.0	0.0	0.0
gene:AT4G20590	.	4	+	11068181	11069193	0.0	0.0	0.0
gene:AT4G39500	.	4	-	18366900	18368531	0.0	0.0	0.0
gene:AT4G02160	.	4	-	954968	955734	0.0	0.0	0.0
gene:AT4G07526	.	4	-	4358652	4360161	0.0	0.0	0.0
gene:AT4G13060	.	4	-	7619935	7621083	0.0	0.0	0.0
gene:AT4G14811	.	4	-	8504141	8504314	0.0	0.0	0.0
gene:AT4G27875	.	4	-	13882917	13882988	0.0	0.0	0.0
gene:AT4G00155	.	4	+	62235	62567	0.0	0.0	0.0
gene:AT4G02690	.	4	+	1185751	1187816	0.0	0.0	0.0
gene:AT4G04402	.	4	+	2164007	2165404	0.0	0.0	0.0
gene:AT4G06015	.	4	+	7683937	7684020	0.0	0.0	0.0
gene:AT4G03039	.	4	+	1340479	1340656	0.0	0.0	0.0
gene:AT4G03455	.	4	-	1535426	1535661	0.0	0.0	0.0
gene:AT4G00315	.	4	+	137404	138888	0.0	0.0	0.0
gene:AT4G12930	.	4	-	7573107	7573746	0.0	0.0	0.0
gene:AT4G20520	.	4	+	11045912	11047858	0.0	0.0	0.0
gene:AT4G10595	.	4	+	6545340	6546616	0.0	0.0	0.0
gene:AT4G20545	.	4	+	11053126	11053986	0.0	0.0	0.0
gene:AT4G23150	.	4	+	12125664	12128490	0.0	0.0	0.0
gene:AT4G05060	.	4	-	2590065	2592541	0.0	0.0	0.0
gene:AT4G04605	.	4	-	2316471	2318152	0.0	0.0	0.0
gene:AT4G14276	.	4	+	8220756	8221277	0.0	0.0	0.0
gene:AT4G16460	.	4	+	9284910	9286773	0.0	0.0	0.0
gene:AT4G28700	.	4	+	14161594	14163342	0.0	0.0	0.0
gene:AT4G06090	.	4	+	7850241	7850473	0.0	0.0	0.0
gene:AT4G37435	.	4	-	17599027	17600638	0.0	0.0	0.0
gene:AT4G08760	.	4	-	5584739	5591133	0.0	0.0	0.0
gene:AT4G20640	.	4	+	11086063	11087075	0.0	0.0	0.0
gene:AT4G06925	.	4	-	10801574	10801943	0.0	0.0	0.0
gene:AT4G00925	.	4	+	395931	396357	0.0	0.0	0.0
gene:AT4G21130	.	4	+	11274296	11276299	0.0	0.0	0.0
gene:AT4G05080	.	4	+	2603001	2604176	0.0	0.0	0.0
gene:AT4G11930	.	4	+	7164904	7165722	0.0	0.0	0.0
gene:AT4G23380	.	4	-	12214667	12216333	0.0	0.0	0.0
gene:AT4G31075	.	4	+	15120650	15120722	0.0	0.0	0.0
gene:AT4G18180	.	4	+	10065291	10067521	0.0	0.0	0.0
gene:AT4G39345	.	4	+	18293780	18293851	0.0	0.0	0.0
gene:AT4G19760	.	4	+	10750381	10752028	0.0	0.0	0.0
gene:AT4G20530	.	4	+	11048434	11049769	0.0	0.0	0.0
gene:AT4G05470	.	4	-	2763211	2765351	0.0	0.0	0.0
gene:AT4G05705	.	4	+	5917486	5917729	0.0	0.0	0.0
gene:AT4G25930	.	4	+	13168127	13169393	0.0	0.0	0.0
gene:AT4G05235	.	4	-	4659865	4660254	0.0	0.0	0.0
gene:AT4G15245	.	4	+	8706514	8707048	0.0	0.0	0.0
gene:AT4G21330	.	4	+	11349922	11350694	0.0	0.0	0.0
gene:AT4G04077	.	4	+	1961126	1961951	0.0	0.0	0.0
gene:AT4G05805	.	4	+	6580008	6580296	0.0	0.0	0.0
gene:AT4G00005	.	4	-	1180	1536	0.0	0.0	0.0
gene:AT4G26560	.	4	-	13406733	13408087	0.0	0.0	0.0
gene:AT4G05465	.	4	-	5353044	5353365	0.0	0.0	0.0
gene:AT4G21050	.	4	+	11238441	11239073	0.0	0.0	0.0
gene:AT4G13240	.	4	+	7679950	7682622	0.0	0.0	0.0
gene:AT4G10010	.	4	-	6263509	6266938	0.0	0.0	0.0
gene:AT4G06930	.	4	+	10801574	10801813	0.0	0.0	0.0
gene:AT4G13075	.	4	-	7624629	7625261	0.0	0.0	0.0
gene:AT4G20550	.	4	+	11054952	11056287	0.0	0.0	0.0
gene:AT4G04215	.	4	+	1141044	1141387	0.0	0.0	0.0
gene:AT4G24231	.	4	+	12568875	12569024	0.0	0.0	0.0
gene:AT4G09325	.	4	+	17217185	17217401	0.0	0.0	0.0
gene:AT4G07180	.	4	-	12372915	12373453	0.0	0.0	0.0
gene:AT4G19240	.	4	-	10527800	10529092	0.0	0.0	0.0
gene:AT4G19270	.	4	-	10537555	10538021	0.0	0.0	0.0
gene:AT4G03945	.	4	+	1877872	1878545	0.0	0.0	0.0
gene:AT4G05970	.	4	+	7262470	7262669	0.0	0.0	0.0
gene:AT4G06655	.	4	-	3880990	3881431	0.0	0.0	0.0
gene:AT4G18680	.	4	+	10281033	10281740	0.0	0.0	0.0
gene:AT4G06295	.	4	+	8708008	8708257	0.0	0.0	0.0
gene:AT4G04085	.	4	+	1008263	1008833	0.0	0.0	0.0
gene:AT4G04632	.	4	-	2339586	2340049	0.0	0.0	0.0
gene:AT4G05553	.	4	+	2826047	2826659	0.0	0.0	0.0
gene:AT4G20610	.	4	+	11074699	11075711	0.0	0.0	0.0
gene:AT4G29970	.	4	-	14662765	14663917	0.0	0.0	0.0
gene:AT4G21000	.	4	+	11222529	11223756	0.0	0.0	0.0
gene:AT4G09885	.	4	-	18391845	18392336	0.0	0.0	0.0
gene:AT4G09495	.	4	-	17536979	17537181	0.0	0.0	0.0
gene:AT4G05260	.	4	+	2693680	2694459	0.0	0.0	0.0
gene:AT4G24973	.	4	+	12840970	12841374	0.0	0.0	0.0
gene:AT4G11490	.	4	+	6978848	6981548	0.0	0.0	0.0
gene:AT4G35210	.	4	+	16751224	16752239	0.0	0.0	0.0
gene:AT4G12920	.	4	+	7568286	7569455	0.0	0.0	0.0
gene:AT4G15053	.	4	-	8591930	8593834	0.0	0.0	0.0
gene:AT4G13265	.	4	+	7730961	7731041	0.0	0.0	0.0
gene:AT4G06400	.	4	+	9360640	9361078	0.0	0.0	0.0
gene:AT4G08260	.	4	+	5200847	5202034	0.0	0.0	0.0
gene:AT4G19330	.	4	+	10557354	10558505	0.0	0.0	0.0
gene:AT4G23140	.	4	+	12121369	12124564	0.0	0.0	0.0
gene:AT4G04185	.	4	-	1114529	1114629	0.0	0.0	0.0
gene:AT4G02555	.	4	+	1122603	1122678	0.0	0.0	0.0
gene:AT4G33370	.	4	-	16069669	16071405	0.0	0.0	0.0
gene:AT4G07105	.	4	-	11986440	11986733	0.0	0.0	0.0
gene:AT4G11180	.	4	+	6820033	6820747	0.0	0.0	0.0
gene:AT4G22440	.	4	+	11831024	11832268	0.0	0.0	0.0
gene:AT4G27160	.	4	+	13611796	13612563	0.0	0.0	0.0
gene:AT4G29285	.	4	+	14431526	14432290	0.0	0.0	0.0
gene:AT4G05050	.	4	-	2588004	2589437	0.0	0.0	0.0
gene:AT4G09285	.	4	-	17159090	17159297	0.0	0.0	0.0
gene:AT4G03525	.	4	+	76411	76689	0.0	0.0	0.0
gene:AT4G07335	.	4	+	12859286	12859610	0.0	0.0	0.0
gene:AT4G03160	.	4	+	1397979	1398685	0.0	0.0	0.0
gene:AT4G12100	.	4	-	7246338	7248127	0.0	0.0	0.0
gene:AT4G39290	.	4	-	18285205	18286302	0.0	0.0	0.0
gene:AT4G08263	.	4	-	5211604	5212137	0.0	0.0	0.0
gene:AT4G03050	.	4	+	1343845	1346436	0.0	0.0	0.0
gene:AT4G18080	.	4	-	10033199	10033935	0.0	0.0	0.0
gene:AT4G05925	.	4	-	7102461	7102632	0.0	0.0	0.0
gene:AT4G11030	.	4	+	6738068	6742424	0.0	0.0	0.0
gene:AT4G03170	.	4	+	1400832	1401584	0.0	0.0	0.0
gene:AT4G00160	.	4	+	63410	65479	0.0	0.0	0.0
gene:AT4G33860	.	4	-	16229908	16232365	0.0	0.0	0.0
gene:AT4G10700	.	4	-	6597863	6598658	0.0	0.0	0.0
gene:AT4G10305	.	4	-	6390669	6391116	0.0	0.0	0.0
gene:AT4G11355	.	4	-	6905485	6905557	0.0	0.0	0.0
gene:AT4G18815	.	4	-	10325965	10326036	0.0	0.0	0.0
gene:AT4G18090	.	4	-	10034011	10034847	0.0	0.0	0.0
gene:AT4G15562	.	4	-	8888197	8889070	0.0	0.0	0.0
gene:AT4G08730	.	4	-	5577390	5578779	0.0	0.0	0.0
gene:AT4G15735	.	4	+	8963041	8963583	0.0	0.0	0.0
gene:AT4G09090	.	4	-	5807220	5807741	0.0	0.0	0.0
gene:AT4G28362	.	4	+	14032490	14032561	0.0	0.0	0.0
gene:AT4G10767	.	4	+	6627020	6627522	0.0	0.0	0.0
gene:AT4G02180	.	4	+	959964	963678	0.0	0.0	0.0
gene:AT4G00600	.	4	-	255320	256610	0.0	0.0	0.0
gene:AT4G12334	.	4	-	7320602	7321061	0.0	0.0	0.0
gene:AT4G26466	.	4	-	13367625	13368629	0.0	0.0	0.0
gene:AT4G39510	.	4	-	18368685	18370698	0.0	0.0	0.0
gene:AT4G13095	.	4	+	7634930	7635673	0.0	0.0	0.0
gene:AT4G08691	.	4	-	5555316	5556616	0.0	0.0	0.0
gene:AT4G14670	.	4	+	8410054	8412557	0.0	0.0	0.0
gene:AT4G04485	.	4	-	1446117	1446259	0.0	0.0	0.0
gene:AT4G05632	.	4	+	3001664	3002411	0.0	0.0	0.0
gene:AT4G17585	.	4	-	9792523	9793259	0.0	0.0	0.0
gene:AT4G05980	.	4	-	7294806	7295055	0.0	0.0	0.0
gene:AT4G05875	.	4	-	6886508	6886756	0.0	0.0	0.0
gene:AT4G13885	.	4	-	8028911	8030754	0.0	0.0	0.0
gene:AT4G11770	.	4	-	7082279	7083469	0.0	0.0	0.0
gene:AT4G05612	.	4	+	2959094	2963744	0.0	0.0	0.0
gene:AT4G06479	.	4	+	3067503	3068769	0.0	0.0	0.0
gene:AT4G10507	.	4	+	6494707	6495211	0.0	0.0	0.0
gene:AT4G13080	.	4	-	7626548	7628395	0.0	0.0	0.0
gene:AT4G04385	.	4	+	1348264	1348470	0.0	0.0	0.0
gene:AT4G20535	.	4	+	11049867	11050727	0.0	0.0	0.0
gene:AT4G20680	.	4	+	11094914	11096521	0.0	0.0	0.0
gene:AT4G07090	.	4	+	11891731	11892178	0.0	0.0	0.0
gene:AT4G29620	.	4	+	14519863	14521087	0.0	0.0	0.0
gene:AT4G06280	.	4	+	8468080	8468388	0.0	0.0	0.0
gene:AT4G12550	.	4	+	7439115	7439805	0.0	0.0	0.0
gene:AT4G19360	.	4	+	10564159	10565437	0.0	0.0	0.0
gene:AT4G09025	.	4	+	16584209	16584476	0.0	0.0	0.0
gene:AT4G35650	.	4	+	16908497	16910208	0.0	0.0	0.0
gene:AT4G05870	.	4	+	6878319	6878675	0.0	0.0	0.0
gene:AT4G24715	.	4	-	12749278	12750997	0.0	0.0	0.0
gene:AT4G08485	.	4	-	5394425	5394782	0.0	0.0	0.0
gene:AT4G09675	.	4	-	17816331	17816595	0.0	0.0	0.0
gene:AT4G00540	.	4	-	234597	237582	0.0	0.0	0.0
gene:AT4G03153	.	4	-	1394845	1395588	0.0	0.0	0.0
gene:AT4G00920	.	4	+	393767	395382	0.0	0.0	0.0
gene:AT4G08039	.	4	-	4884848	4886035	0.0	0.0	0.0
gene:AT4G15250	.	4	-	8709767	8711526	0.0	0.0	0.0
gene:AT4G31405	.	4	-	15239901	15241672	0.0	0.0	0.0
gene:AT4G04645	.	4	+	1533414	1533620	0.0	0.0	0.0
gene:AT4G06890	.	4	+	10600216	10600423	0.0	0.0	0.0
gene:AT4G06760	.	4	-	10009363	10009610	0.0	0.0	0.0
gene:AT4G10870	.	4	-	6683555	6684076	0.0	0.0	0.0
gene:AT4G06526	.	4	-	3318302	3320945	0.0	0.0	0.0
gene:AT4G35710	.	4	+	16925301	16926152	0.0	0.0	0.0
gene:AT4G05615	.	4	+	5650797	5651048	0.0	0.0	0.0
gene:AT4G03040	.	4	+	1341083	1343140	0.0	0.0	0.0
gene:AT4G04030	.	4	-	1936653	1937972	0.0	0.0	0.0
gene:AT4G01180	.	4	-	501287	503394	0.0	0.0	0.0
gene:AT4G24660	.	4	-	12722912	12725835	0.0	0.0	0.0
gene:AT4G09589	.	4	-	6065666	6066323	0.0	0.0	0.0
gene:AT4G34975	.	4	+	16655286	16655359	0.0	0.0	0.0
gene:AT4G30540	.	4	+	14923327	14925195	0.0	0.0	0.0
gene:AT4G07350	.	4	-	4172609	4175227	0.0	0.0	0.0
gene:AT4G09965	.	4	-	6244740	6245686	0.0	0.0	0.0
gene:AT5G16460	.	5	-	5376961	5378533	0.0	0.0	0.0
gene:AT5G26580	.	5	-	9393065	9394102	0.0	0.0	0.0
gene:AT5G19610	.	5	-	6617665	6622104	0.0	0.0	0.0
gene:AT5G06005	.	5	+	15890980	15891187	0.0	0.0	0.0
gene:AT5G11325	.	5	+	3617058	3617129	0.0	0.0	0.0
gene:AT5G06030	.	5	+	1813919	1814371	0.0	0.0	0.0
gene:AT5G14995	.	5	+	4853413	4853718	0.0	0.0	0.0
gene:AT5G01635	.	5	-	3095272	3095633	0.0	0.0	0.0
gene:AT5G38960	.	5	+	15592922	15593963	0.0	0.0	0.0
gene:AT5G38330	.	5	+	15317683	15318511	0.0	0.0	0.0
gene:AT5G38440	.	5	+	15390223	15390624	0.0	0.0	0.0
gene:AT5G39910	.	5	-	15979412	15981671	0.0	0.0	0.0
gene:AT5G12070	.	5	-	3896950	3897408	0.0	0.0	0.0
gene:AT5G28680	.	5	-	10719127	10722361	0.0	0.0	0.0
gene:AT5G37950	.	5	+	15115883	15118085	0.0	0.0	0.0
gene:AT5G17080	.	5	+	5619594	5620949	0.0	0.0	0.0
gene:AT5G08845	.	5	+	23679007	23679485	0.0	0.0	0.0
gene:AT5G39150	.	5	-	15669898	15670904	0.0	0.0	0.0
gene:AT5G05925	.	5	+	15770687	15771129	0.0	0.0	0.0
gene:AT5G41265	.	5	-	16507533	16507604	0.0	0.0	0.0
gene:AT5G03295	.	5	-	7163708	7163953	0.0	0.0	0.0
gene:AT5G41090	.	5	+	16445655	16446673	0.0	0.0	0.0
gene:AT5G58830	.	5	+	23755775	23758684	0.0	0.0	0.0
gene:AT5G03645	.	5	-	8007395	8007633	0.0	0.0	0.0
gene:AT5G04515	.	5	-	9857822	9858349	0.0	0.0	0.0
gene:AT5G04047	.	5	-	1095030	1095702	0.0	0.0	0.0
gene:AT5G11370	.	5	+	3627849	3629717	0.0	0.0	0.0
gene:AT5G05175	.	5	-	13389110	13389342	0.0	0.0	0.0
gene:AT5G33898	.	5	+	12787599	12788778	0.0	0.0	0.0
gene:AT5G34908	.	5	+	13225067	13225315	0.0	0.0	0.0
gene:AT5G19095	.	5	+	6401239	6401309	0.0	0.0	0.0
gene:AT5G02985	.	5	-	6399627	6400099	0.0	0.0	0.0
gene:AT5G54340	.	5	+	22066831	22067565	0.0	0.0	0.0
gene:AT5G08125	.	5	+	21973835	21974129	0.0	0.0	0.0
gene:AT5G41250	.	5	-	16501217	16502902	0.0	0.0	0.0
gene:AT5G43090	.	5	+	17295933	17298214	0.0	0.0	0.0
gene:AT5G56975	.	5	-	23054771	23054844	0.0	0.0	0.0
gene:AT5G08665	.	5	+	22994477	22994725	0.0	0.0	0.0
gene:AT5G38920	.	5	-	15581719	15582439	0.0	0.0	0.0
gene:AT5G52360	.	5	-	21257934	21259408	0.0	0.0	0.0
gene:AT5G19175	.	5	-	6449704	6450258	0.0	0.0	0.0
gene:AT5G25850	.	5	+	9014082	9015917	0.0	0.0	0.0
gene:AT5G04615	.	5	+	9978006	9978411	0.0	0.0	0.0
gene:AT5G55132	.	5	+	22378906	22379548	0.0	0.0	0.0
gene:AT5G39930	.	5	-	15985025	15987339	0.0	0.0	0.0
gene:AT5G37970	.	5	-	15123089	15124435	0.0	0.0	0.0
gene:AT5G36310	.	5	-	14324711	14325058	0.0	0.0	0.0
gene:AT5G17090	.	5	-	5621249	5622542	0.0	0.0	0.0
gene:AT5G25960	.	5	-	9062911	9065011	0.0	0.0	0.0
gene:AT5G08165	.	5	-	22012708	22013030	0.0	0.0	0.0
gene:AT5G39200	.	5	-	15694238	15695042	0.0	0.0	0.0
gene:AT5G44760	.	5	+	18060586	18062764	0.0	0.0	0.0
gene:AT5G11130	.	5	+	3542139	3544780	0.0	0.0	0.0
gene:AT5G59120	.	5	-	23864672	23868083	0.0	0.0	0.0
gene:AT5G42610	.	5	+	17062455	17064047	0.0	0.0	0.0
gene:AT5G23180	.	5	+	7801474	7801955	0.0	0.0	0.0
gene:AT5G47229	.	5	-	19179694	19179849	0.0	0.0	0.0
gene:AT5G35695	.	5	+	13869120	13869941	0.0	0.0	0.0
gene:AT5G21378	.	5	-	7222057	7222128	0.0	0.0	0.0
gene:AT5G42504	.	5	+	16996900	16997127	0.0	0.0	0.0
gene:AT5G26617	.	5	+	9360462	9360988	0.0	0.0	0.0
gene:AT5G59395	.	5	+	23957430	23957501	0.0	0.0	0.0
gene:AT5G65005	.	5	+	25967824	25968638	0.0	0.0	0.0
gene:AT5G37040	.	5	+	14639135	14639934	0.0	0.0	0.0
gene:AT5G02980	.	5	+	697993	699000	0.0	0.0	0.0
gene:AT5G00930	.	5	+	910546	910883	0.0	0.0	0.0
gene:AT5G03755	.	5	+	8359836	8360226	0.0	0.0	0.0
gene:AT5G39775	.	5	+	15923803	15924404	0.0	0.0	0.0
gene:AT5G06425	.	5	+	17220757	17220975	0.0	0.0	0.0
gene:AT5G08085	.	5	-	21909305	21909624	0.0	0.0	0.0
gene:AT5G58850	.	5	+	23763945	23765556	0.0	0.0	0.0
gene:AT5G37820	.	5	+	15050002	15051599	0.0	0.0	0.0
gene:AT5G49590	.	5	+	20128736	20129554	0.0	0.0	0.0
gene:AT5G15685	.	5	+	5111820	5113456	0.0	0.0	0.0
gene:AT5G20460	.	5	+	6914303	6914855	0.0	0.0	0.0
gene:AT5G35069	.	5	+	13336475	13336657	0.0	0.0	0.0
gene:AT5G45277	.	5	-	18341634	18341840	0.0	0.0	0.0
gene:AT5G41660	.	5	+	16656708	16658405	0.0	0.0	0.0
gene:AT5G02210	.	5	-	439253	439874	0.0	0.0	0.0
gene:AT5G19172	.	5	-	6448070	6448732	0.0	0.0	0.0
gene:AT5G06815	.	5	+	18804617	18804717	0.0	0.0	0.0
gene:AT5G41720	.	5	-	16683165	16683942	0.0	0.0	0.0
gene:AT5G46930	.	5	-	19056505	19057243	0.0	0.0	0.0
gene:AT5G31412	.	5	-	11541463	11543768	0.0	0.0	0.0
gene:AT5G44566	.	5	-	17963604	17963783	0.0	0.0	0.0
gene:AT5G26673	.	5	+	9279309	9279611	0.0	0.0	0.0
gene:AT5G59390	.	5	+	23954326	23957342	0.0	0.0	0.0
gene:AT5G36490	.	5	-	14364217	14364573	0.0	0.0	0.0
gene:AT5G53710	.	5	-	21805071	21805812	0.0	0.0	0.0
gene:AT5G15030	.	5	-	4867971	4869079	0.0	0.0	0.0
gene:AT5G14380	.	5	-	4635644	4636676	0.0	0.0	0.0
gene:AT5G61835	.	5	+	24838980	24839064	0.0	0.0	0.0
gene:AT5G25600	.	5	-	8912959	8914055	0.0	0.0	0.0
gene:AT5G24440	.	5	-	8345402	8347776	0.0	0.0	0.0
gene:AT5G14160	.	5	+	4567333	4568467	0.0	0.0	0.0
gene:AT5G10500	.	5	+	3305287	3308109	0.0	0.0	0.0
gene:AT5G45180	.	5	-	18274179	18276586	0.0	0.0	0.0
gene:AT5G15060	.	5	-	4874332	4875949	0.0	0.0	0.0
gene:AT5G28491	.	5	-	10455682	10455807	0.0	0.0	0.0
gene:AT5G30520	.	5	-	11636192	11636638	0.0	0.0	0.0
gene:AT5G05220	.	5	+	1550251	1551022	0.0	0.0	0.0
gene:AT5G37520	.	5	+	14902670	14904211	0.0	0.0	0.0
gene:AT5G37165	.	5	+	14707022	14708376	0.0	0.0	0.0
gene:AT5G04695	.	5	+	10150614	10151007	0.0	0.0	0.0
gene:AT5G20440	.	5	+	6908606	6909996	0.0	0.0	0.0
gene:AT5G47340	.	5	+	19209507	19211134	0.0	0.0	0.0
gene:AT5G18720	.	5	+	6243982	6246325	0.0	0.0	0.0
gene:AT5G45860	.	5	-	18603990	18604677	0.0	0.0	0.0
gene:AT5G09170	.	5	+	25436917	25437296	0.0	0.0	0.0
gene:AT5G28823	.	5	-	10837849	10839826	0.0	0.0	0.0
gene:AT5G50910	.	5	-	20708409	20709282	0.0	0.0	0.0
gene:AT5G04505	.	5	+	9845370	9846135	0.0	0.0	0.0
gene:AT5G38390	.	5	+	15366011	15368053	0.0	0.0	0.0
gene:AT5G54210	.	5	+	22008612	22009532	0.0	0.0	0.0
gene:AT5G38760	.	5	+	15524173	15525045	0.0	0.0	0.0
gene:AT5G07595	.	5	+	20412424	20412662	0.0	0.0	0.0
gene:AT5G09255	.	5	-	25890519	25890874	0.0	0.0	0.0
gene:AT5G07715	.	5	-	20771575	20771890	0.0	0.0	0.0
gene:AT5G35195	.	5	-	13449573	13449749	0.0	0.0	0.0
gene:AT5G48980	.	5	+	19860708	19862052	0.0	0.0	0.0
gene:AT5G02135	.	5	-	4520185	4520428	0.0	0.0	0.0
gene:AT5G28235	.	5	-	10201271	10203335	0.0	0.0	0.0
gene:AT5G17180	.	5	+	5651396	5651807	0.0	0.0	0.0
gene:AT5G28620	.	5	-	10612529	10613004	0.0	0.0	0.0
gene:AT5G05685	.	5	+	15287882	15288207	0.0	0.0	0.0
gene:AT5G09085	.	5	-	25158096	25158546	0.0	0.0	0.0
gene:AT5G54450	.	5	-	22108273	22109379	0.0	0.0	0.0
gene:AT5G17120	.	5	-	5628529	5629324	0.0	0.0	0.0
gene:AT5G19800	.	5	+	6690520	6691176	0.0	0.0	0.0
gene:AT5G04933	.	5	+	1451083	1451465	0.0	0.0	0.0
gene:AT5G05120	.	5	+	1511232	1511837	0.0	0.0	0.0
gene:AT5G09465	.	5	+	26288522	26289261	0.0	0.0	0.0
gene:AT5G15670	.	5	+	5099595	5100407	0.0	0.0	0.0
gene:AT5G09550	.	5	+	2963648	2966811	0.0	0.0	0.0
gene:AT5G00960	.	5	+	1230181	1230463	0.0	0.0	0.0
gene:AT5G28090	.	5	+	10101042	10102274	0.0	0.0	0.0
gene:AT5G36470	.	5	-	14359643	14360246	0.0	0.0	0.0
gene:AT5G35660	.	5	-	13852387	13853742	0.0	0.0	0.0
gene:AT5G07230	.	5	+	2270948	2271610	0.0	0.0	0.0
gene:AT5G52760	.	5	+	21386727	21387714	0.0	0.0	0.0
gene:AT5G58412	.	5	+	23618024	23618719	0.0	0.0	0.0
gene:AT5G22470	.	5	+	7446962	7451049	0.0	0.0	0.0
gene:AT5G63225	.	5	-	25356133	25356767	0.0	0.0	0.0
gene:AT5G55135	.	5	+	22379921	22380476	0.0	0.0	0.0
gene:AT5G59060	.	5	-	23844301	23844781	0.0	0.0	0.0
gene:AT5G21020	.	5	+	7138762	7139661	0.0	0.0	0.0
gene:AT5G20330	.	5	+	6871511	6873112	0.0	0.0	0.0
gene:AT5G16500	.	5	-	5386524	5389311	0.0	0.0	0.0
gene:AT5G15000	.	5	+	4854875	4855171	0.0	0.0	0.0
gene:AT5G05585	.	5	-	15112774	15113068	0.0	0.0	0.0
